acp,2017-05-19,43.004
acp,2017-05-22,43.678
acp,2017-05-23,43.366
acp,2017-05-24,42.609
acp,2017-05-25,43.458
acp,2017-05-26,43.029
acp,2017-05-29,42.482
acp,2017-05-30,42.079
acp,2017-05-31,40.732
acp,2017-06-01,43.029
acp,2017-06-02,42.618
acp,2017-06-05,41.473
acp,2017-06-06,40.632
acp,2017-06-07,40.632
acp,2017-06-08,41.633
acp,2017-06-09,41.59
acp,2017-06-12,40.648
acp,2017-06-13,40.539
acp,2017-06-14,40.051
acp,2017-06-16,41.741
acp,2017-06-19,40.724
acp,2017-06-20,40.118
acp,2017-06-21,41.212
acp,2017-06-22,41.574
acp,2017-06-23,42.012
acp,2017-06-26,41.574
acp,2017-06-27,41.035
acp,2017-06-28,41.489
acp,2017-06-29,41.658
acp,2017-06-30,41.044
acp,2017-07-03,40.632
acp,2017-07-04,40.395
acp,2017-07-05,40.101
acp,2017-07-06,40.311
acp,2017-07-07,39.503
acp,2017-07-10,40.016
acp,2017-07-11,39.84
acp,2017-07-12,40.042
acp,2017-07-13,40.581
acp,2017-07-14,39.975
acp,2017-07-17,39.806
acp,2017-07-18,39.637
acp,2017-07-19,39.748
acp,2017-07-20,38.401
acp,2017-07-21,38.308
acp,2017-07-24,38.628
acp,2017-07-25,38.46
acp,2017-07-26,37.787
acp,2017-07-27,37.744
acp,2017-07-28,38.208
acp,2017-07-31,38.056
acp,2017-08-01,38.081
acp,2017-08-02,37.744
acp,2017-08-03,36.819
acp,2017-08-04,36.911
acp,2017-08-07,37.071
acp,2017-08-08,37.543
acp,2017-08-09,37.366
acp,2017-08-10,37.475
acp,2017-08-11,37.871
acp,2017-08-14,37.382
acp,2017-08-16,37.998
acp,2017-08-17,37.256
acp,2017-08-18,37.038
acp,2017-08-21,37.038
acp,2017-08-22,37.458
acp,2017-08-23,37.298
acp,2017-08-24,37.702
acp,2017-08-25,37.24
acp,2017-08-28,37.954
acp,2017-08-29,37.484
acp,2017-08-30,37.963
acp,2017-08-31,38.123
acp,2017-09-01,39.302
acp,2017-09-04,40.227
acp,2017-09-05,40.817
acp,2017-09-06,41.069
acp,2017-09-07,41.238
acp,2017-09-08,41.228
acp,2017-09-11,40.766
acp,2017-09-12,40.395
acp,2017-09-13,39.554
acp,2017-09-14,39.975
acp,2017-09-15,39.975
acp,2017-09-18,39.806
acp,2017-09-19,39.975
acp,2017-09-20,39.966
acp,2017-09-21,39.781
acp,2017-09-22,39.806
acp,2017-09-25,39.612
acp,2017-09-26,39.461
acp,2017-09-27,39.545
acp,2017-09-28,38.679
acp,2017-09-29,38.956
acp,2017-10-02,38.712
acp,2017-10-03,39.175
acp,2017-10-04,39.293
acp,2017-10-05,38.704
acp,2017-10-06,38.452
acp,2017-10-09,38.46
acp,2017-10-10,38.696
acp,2017-10-11,38.518
acp,2017-10-12,39.041
acp,2017-10-13,38.897
acp,2017-10-16,38.788
acp,2017-10-17,38.477
acp,2017-10-18,38.881
acp,2017-10-19,38.62
acp,2017-10-20,38.157
acp,2017-10-23,39.133
acp,2017-10-24,38.821
acp,2017-10-25,39.048
acp,2017-10-26,38.965
acp,2017-10-27,39.461
acp,2017-10-30,40.033
acp,2017-10-31,40.143
acp,2017-11-02,39.554
acp,2017-11-03,39.554
acp,2017-11-06,39.217
acp,2017-11-07,39.723
acp,2017-11-08,39.537
acp,2017-11-09,38.528
acp,2017-11-10,38.511
acp,2017-11-13,37.787
acp,2017-11-14,37.619
acp,2017-11-15,37.079
acp,2017-11-16,36.617
acp,2017-11-17,36.104
acp,2017-11-20,36.65
acp,2017-11-21,36.861
acp,2017-11-22,36.541
acp,2017-11-23,36.179
acp,2017-11-24,36.187
acp,2017-11-27,36.743
acp,2017-11-28,36.785
acp,2017-11-29,36.92
acp,2017-11-30,37.425
acp,2017-12-01,36.482
acp,2017-12-04,36.187
acp,2017-12-05,36.776
acp,2017-12-06,36.187
acp,2017-12-07,35.986
acp,2017-12-08,36.314
acp,2017-12-11,36.861
acp,2017-12-12,37.341
acp,2017-12-13,37.787
acp,2017-12-14,36.608
acp,2017-12-15,35.515
acp,2017-12-18,35.876
acp,2017-12-19,35.683
acp,2017-12-20,36.104
acp,2017-12-21,35.91
acp,2017-12-22,35.91
acp,2017-12-27,36.987
acp,2017-12-28,36.692
acp,2017-12-29,37.013
acp,2018-01-03,36.019
acp,2018-01-04,36.659
acp,2018-01-05,36.541
acp,2018-01-08,37.416
acp,2018-01-09,38.376
acp,2018-01-10,39.133
acp,2018-01-11,39.251
acp,2018-01-12,39.385
acp,2018-01-15,39.2
acp,2018-01-16,40.243
acp,2018-01-17,38.712
acp,2018-01-18,39.637
acp,2018-01-19,40.211
acp,2018-01-22,39.975
acp,2018-01-23,39.486
acp,2018-01-24,40.16
acp,2018-01-25,39.89
acp,2018-01-26,40.429
acp,2018-01-29,40.227
acp,2018-01-30,39.84
acp,2018-01-31,39.099
acp,2018-02-01,38.393
acp,2018-02-02,38.359
acp,2018-02-05,38.965
acp,2018-02-06,37.787
acp,2018-02-07,36.776
acp,2018-02-08,37.079
acp,2018-02-09,36.793
acp,2018-02-12,37.298
acp,2018-02-13,36.776
acp,2018-02-14,36.407
acp,2018-02-15,36.76
acp,2018-02-16,37.366
acp,2018-02-19,36.525
acp,2018-02-20,37.551
acp,2018-02-21,38.477
acp,2018-02-22,39.117
acp,2018-02-23,39.099
acp,2018-02-26,39.369
acp,2018-02-27,39.217
acp,2018-02-28,39.772
acp,2018-03-01,40.042
acp,2018-03-02,38.46
acp,2018-03-05,38.409
acp,2018-03-06,38.645
acp,2018-03-07,38.982
acp,2018-03-08,39.352
acp,2018-03-09,39.806
acp,2018-03-12,39.806
acp,2018-03-13,40.395
acp,2018-03-14,40.227
acp,2018-03-15,40.53
acp,2018-03-16,40.614
acp,2018-03-19,39.688
acp,2018-03-20,39.89
acp,2018-03-21,40.935
acp,2018-03-22,40.766
acp,2018-03-23,39.924
acp,2018-03-26,38.039
acp,2018-03-27,39.672
acp,2018-03-28,39.688
acp,2018-03-29,37.871
acp,2018-04-03,38.342
acp,2018-04-04,38.039
acp,2018-04-05,38.342
acp,2018-04-06,39.554
acp,2018-04-09,39.469
acp,2018-04-10,39.723
acp,2018-04-11,39.015
acp,2018-04-12,39.048
acp,2018-04-13,38.342
acp,2018-04-16,38.073
acp,2018-04-17,37.602
acp,2018-04-18,38.123
acp,2018-04-19,38.376
acp,2018-04-20,38.291
acp,2018-04-23,38.123
acp,2018-04-24,37.77
acp,2018-04-25,37.533
acp,2018-04-26,37.871
acp,2018-04-27,37.366
acp,2018-04-30,37.029
acp,2018-05-02,38.208
acp,2018-05-04,37.23
acp,2018-05-07,37.871
acp,2018-05-08,37.433
acp,2018-05-09,37.871
acp,2018-05-10,37.871
acp,2018-05-11,37.736
acp,2018-05-14,37.82
acp,2018-05-15,37.568
acp,2018-05-16,38.039
acp,2018-05-17,37.804
acp,2018-05-18,37.786
acp,2018-05-21,36.883
acp,2018-05-22,37.154
acp,2018-05-23,36.072
acp,2018-05-24,36.613
acp,2018-05-25,36.739
acp,2018-05-28,37.01
acp,2018-05-29,38.507
acp,2018-05-30,41.392
acp,2018-06-01,41.392
acp,2018-06-04,40.401
acp,2018-06-05,39.679
acp,2018-06-06,39.336
acp,2018-06-07,39.571
acp,2018-06-08,39.174
acp,2018-06-11,38.687
acp,2018-06-12,37.118
acp,2018-06-13,36.973
acp,2018-06-14,36.883
acp,2018-06-15,35.513
acp,2018-06-18,36.379
acp,2018-06-19,36.072
acp,2018-06-20,36.523
acp,2018-06-21,35.405
acp,2018-06-22,34.881
acp,2018-06-25,35.458
acp,2018-06-26,35.712
acp,2018-06-27,36
acp,2018-06-28,35.548
acp,2018-06-29,36.108
acp,2018-07-02,36.559
acp,2018-07-03,37.461
acp,2018-07-04,37.731
acp,2018-07-05,37.532
acp,2018-07-06,38.056
acp,2018-07-09,37.605
acp,2018-07-10,37.695
acp,2018-07-11,38.001
acp,2018-07-12,38.777
acp,2018-07-13,39.679
acp,2018-07-16,39.625
